,date,country,Energy_IDX2015,Food_IDX2015,Total_IDX2015,core_IDX2015,Energy_MoM,Food_MoM,Total_MoM,core_MoM
2514,1977-04,United Kingdom,13.02283,23.74429,20.74923,21.47893,17.610875,17.610875,17.610875,17.610875
2515,1977-04,United States,24.10114,27.44574,25.31464,24.892,7.7937375,7.7937375,7.7937375,7.7937375
2516,1977-05,Canada,17.26234,24.29322,26.38926,27.79853,9.0982415,9.0982415,9.0982415,9.0982415
2517,1977-05,France,20.85206,27.31703,26.48063,26.94846,11.16493375,11.16493375,11.16493375,11.16493375
2518,1977-05,Germany,27.15411,52.557,43.18747,43.85886,3.293879325,3.293879325,3.293879325,3.293879325
2520,1977-05,Italy,12.74331,15.5924,13.13842,12.56199,17.931910000000002,17.931910000000002,17.931910000000002,17.931910000000002
2521,1977-05,Japan,68.93053,66.88644,64.34207,64.01213,9.1550475,9.1550475,9.1550475,9.1550475
2522,1977-05,United Kingdom,13.39551,23.83279,20.91034,21.60151,17.350745,17.350745,17.350745,17.350745
2523,1977-05,United States,24.249,27.52829,25.44121,25.01584,7.57814875,7.57814875,7.57814875,7.57814875
2524,1977-06,Canada,17.26234,24.64735,26.46826,27.83871,8.9140745,8.9140745,8.9140745,8.9140745
2525,1977-06,France,20.99167,27.59735,26.68534,27.1426,11.400175,11.400175,11.400175,11.400175
2526,1977-06,Germany,27.19862,52.84147,43.38319,44.05885,3.5050447499999997,3.5050447499999997,3.5050447499999997,3.5050447499999997
2528,1977-06,Italy,12.7683,15.80585,13.22919,12.62811,18.137864999999998,18.137864999999998,18.137864999999998,18.137864999999998
2529,1977-06,Japan,68.83234,65.54785,64.13846,64.14748,8.540898,8.540898,8.540898,8.540898
2530,1977-06,United Kingdom,13.56062,24.27531,21.129,21.75365,18.089745,18.089745,18.089745,18.089745
2531,1977-06,United States,24.44614,27.81719,25.60998,25.18096,7.6365885,7.6365885,7.6365885,7.6365885
2532,1977-07,Canada,17.26234,25.14313,26.7843,28.16095,9.628248750000001,9.628248750000001,9.628248750000001,9.628248750000001
2533,1977-07,France,21.0914,27.84964,26.9193,27.38811,11.51369025,11.51369025,11.51369025,11.51369025
2534,1977-07,Germany,27.19862,52.62811,43.31795,44.01063,3.7114263750000003,3.7114263750000003,3.7114263750000003,3.7114263750000003
2536,1977-07,Italy,12.78703,15.91258,13.30861,12.70623,18.3255025,18.3255025,18.3255025,18.3255025
2537,1977-07,Japan,68.83234,64.49068,63.93484,64.1103,6.297047500000001,6.297047500000001,6.297047500000001,6.297047500000001
2538,1977-07,United Kingdom,13.59808,24.14888,21.15201,21.83936,18.163195,18.163195,18.163195,18.163195
2539,1977-07,United States,24.594,27.94101,25.73655,25.26352,7.40154725,7.40154725,7.40154725,7.40154725
2540,1977-08,Canada,17.26234,25.3556,26.7843,28.12367,10.04153975,10.04153975,10.04153975,10.04153975
2541,1977-08,France,21.0914,27.96176,27.06552,27.56001,11.190367,11.190367,11.190367,11.190367
2542,1977-08,Germany,27.15411,52.48587,43.31795,44.03998,3.2036153499999998,3.2036153499999998,3.2036153499999998,3.2036153499999998
2544,1977-08,Italy,12.8245,16.14203,13.43341,12.81286,18.29813,18.29813,18.29813,18.29813
2545,1977-08,Japan,68.73415,65.88758,64.03665,63.92416,7.0921235000000005,7.0921235000000005,7.0921235000000005,7.0921235000000005
2546,1977-08,United Kingdom,13.2494,24.17416,21.25559,22.11655,16.152745,16.152745,16.152745,16.152745
2547,1977-08,United States,24.69258,28.02355,25.82093,25.38736,7.36681325,7.36681325,7.36681325,7.36681325
2548,1977-09,Canada,17.73069,25.42643,27.02133,28.36093,9.9807795,9.9807795,9.9807795,9.9807795
2549,1977-09,France,21.11134,28.45232,27.29947,27.75727,10.999509,10.999509,10.999509,10.999509
2550,1977-09,Germany,27.19862,52.41476,43.38319,44.13142,3.22404635,3.22404635,3.22404635,3.22404635
2552,1977-09,Italy,12.89944,16.41418,13.6036,12.96626,17.884905,17.884905,17.884905,17.884905
2553,1977-09,Japan,68.73415,68.06554,65.05472,64.70834,5.4531480000000006,5.4531480000000006,5.4531480000000006,5.4531480000000006
2554,1977-09,United Kingdom,13.25746,24.37646,21.37067,22.27253,15.187674999999999,15.187674999999999,15.187674999999999,15.187674999999999
2555,1977-09,United States,24.69258,27.85846,25.90532,25.55248,7.18157575,7.18157575,7.18157575,7.18157575
2556,1977-10,Canada,17.86451,25.85138,27.25836,28.57694,10.3964525,10.3964525,10.3964525,10.3964525
2557,1977-10,France,21.19112,28.64854,27.5188,27.99883,10.70327625,10.70327625,10.70327625,10.70327625
2558,1977-10,Germany,27.24314,52.27252,43.38319,44.15045,3.11297545,3.11297545,3.11297545,3.11297545
2560,1977-10,Italy,12.94316,16.59028,13.78513,13.16166,12.874485,12.874485,12.874485,12.874485
2561,1977-10,Japan,68.63596,68.38703,65.46195,65.16891,5.17359325,5.17359325,5.17359325,5.17359325
2562,1977-10,United Kingdom,13.36679,24.37646,21.46273,22.38911,13.5264725,13.5264725,13.5264725,13.5264725
2563,1977-10,United States,24.79115,27.77592,25.9897,25.63505,7.0324385,7.0324385,7.0324385,7.0324385
2564,1977-11,Canada,17.93142,26.06386,27.41638,28.73609,11.1938925,11.1938925,11.1938925,11.1938925
2565,1977-11,France,21.25095,28.67657,27.62116,28.12426,9.0486125,9.0486125,9.0486125,9.0486125
2566,1977-11,Germany,27.24314,52.27252,43.44843,44.23496,3.1382167499999998,3.1382167499999998,3.1382167499999998,3.1382167499999998
2568,1977-11,Italy,12.96189,16.71835,13.92128,13.31049,10.9573005,10.9573005,10.9573005,10.9573005
2569,1977-11,Japan,68.53777,65.68709,64.7493,64.943,4.1828455,4.1828455,4.1828455,4.1828455
2570,1977-11,United Kingdom,13.3231,24.47761,21.56631,22.54357,11.9597365,11.9597365,11.9597365,11.9597365
2571,1977-11,United States,24.79115,27.98228,26.11627,25.75889,7.258342,7.258342,7.258342,7.258342
2572,1977-12,Canada,17.86451,26.55964,27.5744,28.8619,11.646963,11.646963,11.646963,11.646963
2573,1977-12,France,21.25095,28.73264,27.69427,28.21021,8.909519,8.909519,8.909519,8.909519
2574,1977-12,Germany,27.37668,52.48587,43.5789,44.35221,2.961598,2.961598,2.961598,2.961598
2576,1977-12,Italy,12.98687,16.84641,13.98935,13.36751,10.88935325,10.88935325,10.88935325,10.88935325
2577,1977-12,Japan,68.43957,64.74342,64.64749,65.0289,3.010714625,3.010714625,3.010714625,3.010714625
2578,1977-12,United Kingdom,13.28747,24.6799,21.68139,22.66639,10.978598250000001,10.978598250000001,10.978598250000001,10.978598250000001
2579,1977-12,United States,24.84044,28.06482,26.20065,25.88273,7.08079875,7.08079875,7.08079875,7.08079875
2580,1978-01,Canada,17.93142,26.77212,27.73242,29.02105,10.800977,10.800977,10.800977,10.800977
2581,1978-01,France,21.25095,28.8728,27.82587,28.35541,8.9809415,8.9809415,8.9809415,8.9809415
2582,1978-01,Germany,27.55474,52.69923,43.90509,44.71783,2.5037182500000004,2.5037182500000004,2.5037182500000004,2.5037182500000004
2584,1978-01,Italy,13.06806,16.97448,14.10281,13.48026,11.77744625,11.77744625,11.77744625,11.77744625
2585,1978-01,Japan,68.145,65.95345,64.8511,65.02292,3.2821311,3.2821311,3.2821311,3.2821311
2586,1978-01,United Kingdom,13.28344,24.84426,21.80798,22.81889,8.917923,8.917923,8.917923,8.917923
2587,1978-01,United States,24.88972,28.56008,26.36942,26.00657,7.10770825,7.10770825,7.10770825,7.10770825
2588,1978-02,Canada,18.13214,26.9846,27.96945,29.26616,10.88642175,10.88642175,10.88642175,10.88642175
2589,1978-02,France,21.44043,29.04099,28.03058,28.57079,8.7621005,8.7621005,8.7621005,8.7621005
2590,1978-02,Germany,27.55474,53.05483,44.03556,44.82638,2.291390125,2.291390125,2.291390125,2.291390125
2592,1978-02,Italy,13.11178,17.14524,14.25031,13.63137,10.90950875,10.90950875,10.90950875,10.90950875
2593,1978-02,Japan,67.75223,66.73672,65.25834,65.42844,2.7649725,2.7649725,2.7649725,2.7649725
2594,1978-02,United Kingdom,13.33177,24.98334,21.93457,22.9583,8.70916475,8.70916475,8.70916475,8.70916475
2595,1978-02,United States,25.03758,29.01407,26.53818,26.08913,6.49348875,6.49348875,6.49348875,6.49348875
2596,1978-03,Canada,18.80123,27.40955,28.20648,29.41677,10.7188665,10.7188665,10.7188665,10.7188665
2597,1978-03,France,21.46037,29.30729,28.27915,28.8423,8.526644749999999,8.526644749999999,8.526644749999999,8.526644749999999
2598,1978-03,Germany,27.82183,53.19706,44.16604,44.94024,2.78226925,2.78226925,2.78226925,2.78226925
2600,1978-03,Italy,13.15549,17.32134,14.43184,13.82678,10.84552725,10.84552725,10.84552725,10.84552725
2601,1978-03,Japan,67.45766,67.87476,65.76737,65.78258,2.94801825,2.94801825,2.94801825,2.94801825
2602,1978-03,United Kingdom,13.36801,25.13506,22.07267,23.12321,8.38156625,8.38156625,8.38156625,8.38156625
2603,1978-03,United States,25.18544,29.34425,26.74914,26.29553,6.61963275,6.61963275,6.61963275,6.61963275
2604,1978-04,Canada,18.73432,27.97616,28.28549,29.42784,10.36646325,10.36646325,10.36646325,10.36646325
2605,1978-04,France,21.51023,29.65769,28.58622,29.16951,7.93235975,7.93235975,7.93235975,7.93235975
2606,1978-04,Germany,27.77732,53.55266,44.36176,45.13845,2.6387970000000003,2.6387970000000003,2.6387970000000003,2.6387970000000003
2608,1978-04,Italy,13.23668,17.47609,14.56799,13.96328,10.6155865,10.6155865,10.6155865,10.6155865
2609,1978-04,Japan,67.16308,68.48064,66.48002,66.64987,2.50822425,2.50822425,2.50822425,2.50822425
2610,1978-04,United Kingdom,13.38533,25.51436,22.3949,23.50654,6.90238875,6.90238875,6.90238875,6.90238875
2611,1978-04,United States,25.3333,29.92205,26.96009,26.50193,6.775672999999999,6.775672999999999,6.775672999999999,6.775672999999999
2612,1978-05,Canada,18.73432,29.03854,28.68054,29.75297,10.9435055,10.9435055,10.9435055,10.9435055
2613,1978-05,France,22.03876,29.76982,28.86404,29.45761,8.2453735,8.2453735,8.2453735,8.2453735
2614,1978-05,Germany,27.82183,53.48154,44.42699,45.2299,2.553563,2.553563,2.553563,2.553563
2616,1978-05,Italy,13.29913,17.68954,14.70414,14.08684,10.466764999999999,10.466764999999999,10.466764999999999,10.466764999999999
2617,1978-05,Japan,66.86851,68.38036,66.88725,67.25614,2.052464,2.052464,2.052464,2.052464
2618,1978-05,United Kingdom,13.49809,25.70402,22.52148,23.61089,6.4060628,6.4060628,6.4060628,6.4060628
2619,1978-05,United States,25.57973,30.41731,27.21324,26.70833,7.42835125,7.42835125,7.42835125,7.42835125
2620,1978-06,Canada,18.66741,29.67597,28.91757,29.95623,11.350489249999999,11.350489249999999,11.350489249999999,11.350489249999999
2621,1978-06,France,22.43765,29.90998,29.08337,29.67474,8.3958905,8.3958905,8.3958905,8.3958905
2622,1978-06,Germany,27.77732,53.41042,44.55747,45.41618,2.247961,2.247961,2.247961,2.247961
2624,1978-06,Italy,13.3366,17.89765,14.82894,14.19879,10.5539375,10.5539375,10.5539375,10.5539375
2625,1978-06,Japan,66.57393,67.06495,66.58183,67.20882,1.92645025,1.92645025,1.92645025,1.92645025
2626,1978-06,United Kingdom,13.59876,26.1086,22.69411,23.72236,6.072689825,6.072689825,6.072689825,6.072689825
2627,1978-06,United States,25.92474,30.99512,27.50858,26.95601,7.9838517499999995,7.9838517499999995,7.9838517499999995,7.9838517499999995
2628,1978-07,Canada,18.73432,31.02166,29.31261,30.22348,12.16776,12.16776,12.16776,12.16776
2629,1978-07,France,23.56452,30.1062,29.4343,29.97073,9.650226,9.650226,9.650226,9.650226
2630,1978-07,Germany,27.77732,53.3393,44.49223,45.34376,2.3047417500000003,2.3047417500000003,2.3047417500000003,2.3047417500000003
2632,1978-07,Italy,13.38032,18.1111,14.91971,14.26322,10.70384425,10.70384425,10.70384425,10.70384425
2633,1978-07,Japan,66.27936,67.56371,66.78544,67.39929,2.6965715,2.6965715,2.6965715,2.6965715
2634,1978-07,United Kingdom,13.66722,26.08332,22.79768,23.88451,6.415914975,6.415914975,6.415914975,6.415914975
2635,1978-07,United States,26.12189,31.11893,27.71953,27.12114,8.1609985,8.1609985,8.1609985,8.1609985
2636,1978-08,Canada,19.00195,30.45506,29.39162,30.39249,11.99777175,11.99777175,11.99777175,11.99777175
2637,1978-08,France,23.63433,30.34447,29.60976,30.14356,9.83816,9.83816,9.83816,9.83816
2638,1978-08,Germany,27.91086,52.91259,44.42699,45.31633,2.264574775,2.264574775,2.264574775,2.264574775
2640,1978-08,Italy,13.41779,18.18047,14.99913,14.34895,10.2246075,10.2246075,10.2246075,10.2246075
2641,1978-08,Japan,65.98478,69.09338,66.98906,67.26068,2.6712615,2.6712615,2.6712615,2.6712615
2642,1978-08,United Kingdom,13.66722,26.13389,22.94729,24.11527,7.06406,7.06406,7.06406,7.06406
2643,1978-08,United States,26.26974,31.11893,27.8461,27.28626,8.188924499999999,8.188924499999999,8.188924499999999,8.188924499999999
2644,1978-09,Canada,19.47031,29.53432,29.31261,30.3945,10.40429325,10.40429325,10.40429325,10.40429325
2645,1978-09,France,23.63433,30.62479,29.79985,30.33442,9.507506,9.507506,9.507506,9.507506
2646,1978-09,Germany,27.86635,52.62811,44.36176,45.28536,1.9331163999999998,1.9331163999999998,1.9331163999999998,1.9331163999999998
2648,1978-09,Italy,13.49898,18.39925,15.23739,14.60634,10.35007175,10.35007175,10.35007175,10.35007175
2649,1978-09,Japan,65.69021,70.33854,67.70171,67.94498,2.003193,2.003193,2.003193,2.003193
2650,1978-09,United Kingdom,13.66722,26.15918,23.03935,24.25588,6.77932725,6.77932725,6.77932725,6.77932725
2651,1978-09,United States,26.4176,31.03639,28.05706,27.57522,8.653905250000001,8.653905250000001,8.653905250000001,8.653905250000001
2652,1978-10,Canada,19.47031,29.88845,29.70766,30.8439,10.38088625,10.38088625,10.38088625,10.38088625
2653,1978-10,France,23.65427,30.86306,30.07767,30.65255,9.53251575,9.53251575,9.53251575,9.53251575
2654,1978-10,Germany,27.95538,52.48587,44.42699,45.38374,2.055483075,2.055483075,2.055483075,2.055483075
2656,1978-10,Italy,13.54894,18.57001,15.37354,14.74169,10.035192499999999,10.035192499999999,10.035192499999999,10.035192499999999
2657,1978-10,Japan,63.03903,70.30341,67.80351,68.27666,0.7791305,0.7791305,0.7791305,0.7791305
2658,1978-10,United Kingdom,13.65514,26.15918,23.14293,24.44737,6.6230005,6.6230005,6.6230005,6.6230005
2659,1978-10,United States,26.61475,31.24275,28.31021,27.78162,9.2848645,9.2848645,9.2848645,9.2848645
2660,1978-11,Canada,19.47031,29.95927,29.86568,31.03608,10.1163225,10.1163225,10.1163225,10.1163225
2661,1978-11,France,23.67422,31.00322,30.23851,30.83519,9.65788075,9.65788075,9.65788075,9.65788075
2662,1978-11,Germany,28.35601,52.62811,44.55747,45.48211,2.534290275,2.534290275,2.534290275,2.534290275
2664,1978-11,Italy,13.60514,18.68741,15.53238,14.92019,10.10171225,10.10171225,10.10171225,10.10171225
2665,1978-11,Japan,62.64626,67.60058,67.19267,68.26118,0.806607,0.806607,0.806607,0.806607
2666,1978-11,United Kingdom,13.88627,26.3994,23.30404,24.54265,7.25086675,7.25086675,7.25086675,7.25086675
2667,1978-11,United States,26.51618,31.32529,28.43678,27.98802,9.111074,9.111074,9.111074,9.111074
2668,1978-12,Canada,19.60413,30.17175,29.94469,31.08476,9.908883,9.908883,9.908883,9.908883
2669,1978-12,France,23.69416,31.11535,30.38474,31.00472,9.852633,9.852633,9.852633,9.852633
2670,1978-12,Germany,28.84568,52.84147,44.68795,45.55806,2.8267676999999996,2.8267676999999996,2.8267676999999996,2.8267676999999996
2672,1978-12,Italy,13.68633,18.82615,15.6118,14.98465,10.208191750000001,10.208191750000001,10.208191750000001,10.208191750000001
2673,1978-12,Japan,62.35169,66.81905,67.09087,68.3199,0.8178772500000003,0.8178772500000003,0.8178772500000003,0.8178772500000003
2674,1978-12,United Kingdom,13.87358,26.6902,23.49968,24.75897,7.5437605,7.5437605,7.5437605,7.5437605
2675,1978-12,United States,26.8119,31.57292,28.56335,28.07058,9.476793,9.476793,9.476793,9.476793
2676,1979-01,Canada,20.00558,30.88001,30.10271,31.11605,10.669244249999998,10.669244249999998,10.669244249999998,10.669244249999998
2677,1979-01,France,24.07311,31.36763,30.66256,31.27668,10.60441925,10.60441925,10.60441925,10.60441925
2678,1979-01,Germany,29.95855,53.19706,45.14461,45.9601,3.81740385,3.81740385,3.81740385,3.81740385
2680,1979-01,Italy,13.82997,19.07161,15.87275,15.26012,10.984675,10.984675,10.984675,10.984675
2681,1979-01,Japan,62.2535,67.63638,67.19267,68.27112,0.6254084999999998,0.6254084999999998,0.6254084999999998,0.6254084999999998
2682,1979-01,United Kingdom,13.93277,27.48673,23.84492,25.02729,8.63568025,8.63568025,8.63568025,8.63568025
2683,1979-01,United States,27.20619,32.35709,28.8165,28.2357,10.11328975,10.11328975,10.11328975,10.11328975
2684,1979-02,Canada,20.07248,31.65909,30.49776,31.48272,11.15931475,11.15931475,11.15931475,11.15931475
2685,1979-02,France,24.36231,31.57787,30.86727,31.46998,10.65770525,10.65770525,10.65770525,10.65770525
2686,1979-02,Germany,31.16045,53.41042,45.27509,45.95345,4.771247075,4.771247075,4.771247075,4.771247075
2688,1979-02,Italy,13.97361,19.39179,16.11102,15.48654,11.58570525,11.58570525,11.58570525,11.58570525
2689,1979-02,Japan,62.15531,67.16835,66.98906,68.09277,-0.1854874500000003,-0.1854874500000003,-0.1854874500000003,-0.1854874500000003
2690,1979-02,United Kingdom,14.03223,27.63845,24.04056,25.25855,8.87554225,8.87554225,8.87554225,8.87554225
2691,1979-02,United States,27.60048,33.05871,29.15403,28.48338,10.80265275,10.80265275,10.80265275,10.80265275
2692,1979-03,Canada,20.07248,32.57983,30.8138,31.7304,10.6833295,10.6833295,10.6833295,10.6833295
2693,1979-03,France,24.50192,31.90024,31.14509,31.75347,10.8120355,10.8120355,10.8120355,10.8120355
2694,1979-03,Germany,32.22881,53.62378,45.53604,46.13131,5.598605,5.598605,5.598605,5.598605
2696,1979-03,Italy,14.09851,19.70129,16.32659,15.68691,11.87255525,11.87255525,11.87255525,11.87255525
2697,1979-03,Japan,62.64626,68.26984,67.5999,68.61108,0.11234735000000001,0.11234735000000001,0.11234735000000001,0.11234735000000001
2698,1979-03,United Kingdom,14.25007,27.8281,24.2362,25.44116,9.28468475,9.28468475,9.28468475,9.28468475
2699,1979-03,United States,28.33978,33.34761,29.44936,28.73107,11.3810065,11.3810065,11.3810065,11.3810065
2700,1979-04,Canada,20.2063,32.93396,31.05083,31.95883,10.988969,10.988969,10.988969,10.988969
2701,1979-04,France,24.57173,32.16654,31.45215,32.09868,10.689891750000001,10.689891750000001,10.689891750000001,10.689891750000001
2702,1979-04,Germany,32.58493,53.90826,45.73175,46.29517,5.905630650000001,5.905630650000001,5.905630650000001,5.905630650000001
2704,1979-04,Italy,14.24215,19.93608,16.53081,15.88901,12.23432275,12.23432275,12.23432275,12.23432275
2705,1979-04,Japan,66.37755,69.30103,68.41435,69.11613,1.65718075,1.65718075,1.65718075,1.65718075
2706,1979-04,United Kingdom,14.52185,28.06833,24.6505,25.95272,9.744746750000001,9.744746750000001,9.744746750000001,9.744746750000001
2707,1979-04,United States,29.3748,33.59524,29.78689,28.97875,12.015023750000001,12.015023750000001,12.015023750000001,12.015023750000001
2708,1979-05,Canada,20.27321,33.00478,31.36687,32.34745,9.989821,9.989821,9.989821,9.989821
2709,1979-05,France,25.41937,32.48891,31.78846,32.37745,11.129196,11.129196,11.129196,11.129196
2710,1979-05,Germany,32.85202,54.12161,45.86222,46.39693,6.27189275,6.27189275,6.27189275,6.27189275
2712,1979-05,Italy,14.39203,20.17087,16.71234,16.06013,12.47760425,12.47760425,12.47760425,12.47760425
2713,1979-05,Japan,66.86851,69.65697,69.0252,69.8113,2.21651875,2.21651875,2.21651875,2.21651875
2714,1979-05,United Kingdom,14.64828,28.35913,24.84613,26.13189,9.9624755,9.9624755,9.9624755,9.9624755
2715,1979-05,United States,30.60696,33.84287,30.16661,29.22643,12.7989725,12.7989725,12.7989725,12.7989725
2716,1979-06,Canada,20.27321,33.00478,31.52489,32.55206,9.375287,9.375287,9.375287,9.375287
2717,1979-06,France,25.91798,32.64308,32.05165,32.63903,11.211064,11.211064,11.211064,11.211064
2718,1979-06,Germany,34.63262,53.97937,46.12318,46.55267,7.94025875,7.94025875,7.94025875,7.94025875
2720,1979-06,Italy,14.48571,20.37365,16.84849,16.18351,12.511872749999998,12.511872749999998,12.511872749999998,12.511872749999998
