TIME_PERIOD,exchange_rate,Unit,country
1990-05,117.48,"Index, 2020 = 100",Italy
1990-06,117.25,"Index, 2020 = 100",Italy
1990-07,117.64,"Index, 2020 = 100",Italy
1990-08,117.8,"Index, 2020 = 100",Italy
1990-09,115.94,"Index, 2020 = 100",Italy
1990-10,116.01,"Index, 2020 = 100",Italy
1990-11,117.24,"Index, 2020 = 100",Italy
1990-12,117.67,"Index, 2020 = 100",Italy
1991-01,117.64,"Index, 2020 = 100",Italy
1991-02,118.64,"Index, 2020 = 100",Italy
1991-03,118.39,"Index, 2020 = 100",Italy
1991-04,117.2,"Index, 2020 = 100",Italy
1991-05,117.08,"Index, 2020 = 100",Italy
1991-06,116.47,"Index, 2020 = 100",Italy
1991-07,116.0,"Index, 2020 = 100",Italy
1991-08,116.18,"Index, 2020 = 100",Italy
1991-09,116.98,"Index, 2020 = 100",Italy
1991-10,116.67,"Index, 2020 = 100",Italy
1991-11,117.22,"Index, 2020 = 100",Italy
1991-12,118.01,"Index, 2020 = 100",Italy
1992-01,118.32,"Index, 2020 = 100",Italy
1992-02,118.23,"Index, 2020 = 100",Italy
1992-03,118.08,"Index, 2020 = 100",Italy
1992-04,117.88,"Index, 2020 = 100",Italy
1992-05,118.05,"Index, 2020 = 100",Italy
1992-06,118.13,"Index, 2020 = 100",Italy
1992-07,119.37,"Index, 2020 = 100",Italy
1992-08,120.2,"Index, 2020 = 100",Italy
1992-09,113.74,"Index, 2020 = 100",Italy
1992-10,105.09,"Index, 2020 = 100",Italy
1992-11,107.36,"Index, 2020 = 100",Italy
1992-12,103.85,"Index, 2020 = 100",Italy
1993-01,99.86,"Index, 2020 = 100",Italy
1993-02,97.78,"Index, 2020 = 100",Italy
1993-03,94.94,"Index, 2020 = 100",Italy
1993-04,95.77,"Index, 2020 = 100",Italy
1993-05,100.17,"Index, 2020 = 100",Italy
1993-06,101.07,"Index, 2020 = 100",Italy
1993-07,99.1,"Index, 2020 = 100",Italy
1993-08,97.72,"Index, 2020 = 100",Italy
1993-09,96.94,"Index, 2020 = 100",Italy
1993-10,96.29,"Index, 2020 = 100",Italy
1993-11,95.05,"Index, 2020 = 100",Italy
1993-12,93.95,"Index, 2020 = 100",Italy
1994-01,94.45,"Index, 2020 = 100",Italy
1994-02,94.63,"Index, 2020 = 100",Italy
1994-03,93.99,"Index, 2020 = 100",Italy
1994-04,96.61,"Index, 2020 = 100",Italy
1994-05,97.17,"Index, 2020 = 100",Italy
1994-06,95.96,"Index, 2020 = 100",Italy
1994-07,95.06,"Index, 2020 = 100",Italy
1994-08,93.64,"Index, 2020 = 100",Italy
1994-09,93.87,"Index, 2020 = 100",Italy
1994-10,93.8,"Index, 2020 = 100",Italy
1994-11,93.1,"Index, 2020 = 100",Italy
1994-12,92.14,"Index, 2020 = 100",Italy
1995-01,91.98,"Index, 2020 = 100",Italy
1995-02,90.61,"Index, 2020 = 100",Italy
1995-03,83.45,"Index, 2020 = 100",Italy
1995-04,80.69,"Index, 2020 = 100",Italy
1995-05,85.27,"Index, 2020 = 100",Italy
1995-06,85.84,"Index, 2020 = 100",Italy
1995-07,87.02,"Index, 2020 = 100",Italy
1995-08,90.02,"Index, 2020 = 100",Italy
1995-09,90.62,"Index, 2020 = 100",Italy
1995-10,89.54,"Index, 2020 = 100",Italy
1995-11,90.67,"Index, 2020 = 100",Italy
1995-12,91.78,"Index, 2020 = 100",Italy
1996-01,93.44,"Index, 2020 = 100",Italy
1996-02,94.44,"Index, 2020 = 100",Italy
1996-03,95.44,"Index, 2020 = 100",Italy
1996-04,96.52,"Index, 2020 = 100",Italy
1996-05,98.39,"Index, 2020 = 100",Italy
1996-06,99.39,"Index, 2020 = 100",Italy
1996-07,99.18,"Index, 2020 = 100",Italy
1996-08,98.92,"Index, 2020 = 100",Italy
1996-09,99.58,"Index, 2020 = 100",Italy
1996-10,100.05,"Index, 2020 = 100",Italy
1996-11,100.17,"Index, 2020 = 100",Italy
1996-12,101.03,"Index, 2020 = 100",Italy
1997-01,101.01,"Index, 2020 = 100",Italy
1997-02,99.04,"Index, 2020 = 100",Italy
1997-03,97.98,"Index, 2020 = 100",Italy
1997-04,98.49,"Index, 2020 = 100",Italy
1997-05,98.67,"Index, 2020 = 100",Italy
1997-06,98.66,"Index, 2020 = 100",Italy
1997-07,97.98,"Index, 2020 = 100",Italy
1997-08,97.3,"Index, 2020 = 100",Italy
1997-09,98.16,"Index, 2020 = 100",Italy
1997-10,98.48,"Index, 2020 = 100",Italy
1997-11,99.33,"Index, 2020 = 100",Italy
1997-12,99.31,"Index, 2020 = 100",Italy
1998-01,99.13,"Index, 2020 = 100",Italy
1998-02,98.72,"Index, 2020 = 100",Italy
1998-03,98.84,"Index, 2020 = 100",Italy
1998-04,98.62,"Index, 2020 = 100",Italy
1998-05,99.81,"Index, 2020 = 100",Italy
1998-06,99.92,"Index, 2020 = 100",Italy
1998-07,99.7,"Index, 2020 = 100",Italy
1998-08,100.27,"Index, 2020 = 100",Italy
1998-09,100.98,"Index, 2020 = 100",Italy
1998-10,101.36,"Index, 2020 = 100",Italy
1998-11,100.82,"Index, 2020 = 100",Italy
1998-12,100.69,"Index, 2020 = 100",Italy
1999-01,100.41,"Index, 2020 = 100",Italy
1999-02,99.6,"Index, 2020 = 100",Italy
1999-03,98.91,"Index, 2020 = 100",Italy
1999-04,98.25,"Index, 2020 = 100",Italy
1999-05,98.18,"Index, 2020 = 100",Italy
1999-06,97.5,"Index, 2020 = 100",Italy
1999-07,97.75,"Index, 2020 = 100",Italy
1999-08,97.95,"Index, 2020 = 100",Italy
1999-09,97.31,"Index, 2020 = 100",Italy
1999-10,97.99,"Index, 2020 = 100",Italy
1999-11,97.14,"Index, 2020 = 100",Italy
1999-12,96.26,"Index, 2020 = 100",Italy
2000-01,96.44,"Index, 2020 = 100",Italy
2000-02,96.07,"Index, 2020 = 100",Italy
2000-03,95.4,"Index, 2020 = 100",Italy
2000-04,94.72,"Index, 2020 = 100",Italy
2000-05,94.21,"Index, 2020 = 100",Italy
2000-06,95.37,"Index, 2020 = 100",Italy
2000-07,95.22,"Index, 2020 = 100",Italy
2000-08,94.29,"Index, 2020 = 100",Italy
2000-09,93.22,"Index, 2020 = 100",Italy
2000-10,93.07,"Index, 2020 = 100",Italy
2000-11,93.46,"Index, 2020 = 100",Italy
2000-12,94.61,"Index, 2020 = 100",Italy
2001-01,96.59,"Index, 2020 = 100",Italy
2001-02,96.22,"Index, 2020 = 100",Italy
2001-03,96.01,"Index, 2020 = 100",Italy
2001-04,95.6,"Index, 2020 = 100",Italy
2001-05,94.75,"Index, 2020 = 100",Italy
2001-06,94.4,"Index, 2020 = 100",Italy
2001-07,94.91,"Index, 2020 = 100",Italy
2001-08,95.86,"Index, 2020 = 100",Italy
2001-09,95.79,"Index, 2020 = 100",Italy
2001-10,96.0,"Index, 2020 = 100",Italy
2001-11,95.83,"Index, 2020 = 100",Italy
2001-12,95.98,"Index, 2020 = 100",Italy
2002-01,96.19,"Index, 2020 = 100",Italy
2002-02,96.01,"Index, 2020 = 100",Italy
2002-03,95.86,"Index, 2020 = 100",Italy
2002-04,95.9,"Index, 2020 = 100",Italy
2002-05,96.52,"Index, 2020 = 100",Italy
2002-06,97.39,"Index, 2020 = 100",Italy
2002-07,98.08,"Index, 2020 = 100",Italy
2002-08,97.91,"Index, 2020 = 100",Italy
2002-09,97.93,"Index, 2020 = 100",Italy
2002-10,98.18,"Index, 2020 = 100",Italy
2002-11,98.94,"Index, 2020 = 100",Italy
2002-12,99.09,"Index, 2020 = 100",Italy
2003-01,100.24,"Index, 2020 = 100",Italy
2003-02,100.38,"Index, 2020 = 100",Italy
2003-03,100.56,"Index, 2020 = 100",Italy
2003-04,101.03,"Index, 2020 = 100",Italy
2003-05,102.71,"Index, 2020 = 100",Italy
2003-06,102.81,"Index, 2020 = 100",Italy
2003-07,102.63,"Index, 2020 = 100",Italy
2003-08,102.26,"Index, 2020 = 100",Italy
2003-09,102.02,"Index, 2020 = 100",Italy
2003-10,102.58,"Index, 2020 = 100",Italy
2003-11,102.86,"Index, 2020 = 100",Italy
2003-12,103.71,"Index, 2020 = 100",Italy
2004-01,104.25,"Index, 2020 = 100",Italy
2004-02,104.12,"Index, 2020 = 100",Italy
2004-03,103.43,"Index, 2020 = 100",Italy
2004-04,102.68,"Index, 2020 = 100",Italy
2004-05,102.96,"Index, 2020 = 100",Italy
2004-06,103.04,"Index, 2020 = 100",Italy
2004-07,103.49,"Index, 2020 = 100",Italy
2004-08,103.5,"Index, 2020 = 100",Italy
2004-09,103.52,"Index, 2020 = 100",Italy
2004-10,103.54,"Index, 2020 = 100",Italy
2004-11,104.07,"Index, 2020 = 100",Italy
2004-12,104.61,"Index, 2020 = 100",Italy
2005-01,104.6,"Index, 2020 = 100",Italy
2005-02,104.31,"Index, 2020 = 100",Italy
2005-03,104.27,"Index, 2020 = 100",Italy
2005-04,103.86,"Index, 2020 = 100",Italy
2005-05,103.66,"Index, 2020 = 100",Italy
2005-06,102.72,"Index, 2020 = 100",Italy
2005-07,103.26,"Index, 2020 = 100",Italy
2005-08,103.39,"Index, 2020 = 100",Italy
2005-09,102.82,"Index, 2020 = 100",Italy
2005-10,102.82,"Index, 2020 = 100",Italy
2005-11,102.89,"Index, 2020 = 100",Italy
2005-12,102.72,"Index, 2020 = 100",Italy
2006-01,103.3,"Index, 2020 = 100",Italy
2006-02,103.02,"Index, 2020 = 100",Italy
2006-03,103.21,"Index, 2020 = 100",Italy
2006-04,103.3,"Index, 2020 = 100",Italy
2006-05,103.67,"Index, 2020 = 100",Italy
2006-06,103.71,"Index, 2020 = 100",Italy
2006-07,104.1,"Index, 2020 = 100",Italy
2006-08,104.22,"Index, 2020 = 100",Italy
2006-09,104.21,"Index, 2020 = 100",Italy
2006-10,104.04,"Index, 2020 = 100",Italy
2006-11,104.36,"Index, 2020 = 100",Italy
2006-12,104.5,"Index, 2020 = 100",Italy
2007-01,104.59,"Index, 2020 = 100",Italy
2007-02,104.78,"Index, 2020 = 100",Italy
2007-03,104.7,"Index, 2020 = 100",Italy
2007-04,104.65,"Index, 2020 = 100",Italy
2007-05,104.84,"Index, 2020 = 100",Italy
2007-06,104.85,"Index, 2020 = 100",Italy
2007-07,105.4,"Index, 2020 = 100",Italy
2007-08,105.31,"Index, 2020 = 100",Italy
2007-09,105.44,"Index, 2020 = 100",Italy
2007-10,105.72,"Index, 2020 = 100",Italy
2007-11,106.1,"Index, 2020 = 100",Italy
2007-12,106.25,"Index, 2020 = 100",Italy
2008-01,107.03,"Index, 2020 = 100",Italy
2008-02,106.77,"Index, 2020 = 100",Italy
2008-03,107.43,"Index, 2020 = 100",Italy
2008-04,107.89,"Index, 2020 = 100",Italy
2008-05,107.73,"Index, 2020 = 100",Italy
2008-06,107.79,"Index, 2020 = 100",Italy
2008-07,108.42,"Index, 2020 = 100",Italy
2008-08,108.03,"Index, 2020 = 100",Italy
2008-09,107.03,"Index, 2020 = 100",Italy
2008-10,105.97,"Index, 2020 = 100",Italy
2008-11,105.86,"Index, 2020 = 100",Italy
2008-12,107.45,"Index, 2020 = 100",Italy
2009-01,107.36,"Index, 2020 = 100",Italy
2009-02,106.68,"Index, 2020 = 100",Italy
2009-03,107.52,"Index, 2020 = 100",Italy
2009-04,107.25,"Index, 2020 = 100",Italy
2009-05,107.51,"Index, 2020 = 100",Italy
2009-06,107.69,"Index, 2020 = 100",Italy
2009-07,108.07,"Index, 2020 = 100",Italy
2009-08,108.12,"Index, 2020 = 100",Italy
2009-09,108.34,"Index, 2020 = 100",Italy
2009-10,108.54,"Index, 2020 = 100",Italy
2009-11,108.37,"Index, 2020 = 100",Italy
2009-12,107.99,"Index, 2020 = 100",Italy
2010-01,107.68,"Index, 2020 = 100",Italy
2010-02,106.55,"Index, 2020 = 100",Italy
2010-03,106.07,"Index, 2020 = 100",Italy
2010-04,105.66,"Index, 2020 = 100",Italy
2010-05,104.44,"Index, 2020 = 100",Italy
2010-06,103.68,"Index, 2020 = 100",Italy
2010-07,104.78,"Index, 2020 = 100",Italy
2010-08,104.71,"Index, 2020 = 100",Italy
2010-09,104.45,"Index, 2020 = 100",Italy
2010-10,105.65,"Index, 2020 = 100",Italy
2010-11,105.07,"Index, 2020 = 100",Italy
2010-12,104.12,"Index, 2020 = 100",Italy
2011-01,104.63,"Index, 2020 = 100",Italy
2011-02,104.86,"Index, 2020 = 100",Italy
2011-03,105.12,"Index, 2020 = 100",Italy
2011-04,105.92,"Index, 2020 = 100",Italy
2011-05,105.45,"Index, 2020 = 100",Italy
2011-06,105.52,"Index, 2020 = 100",Italy
2011-07,105.38,"Index, 2020 = 100",Italy
2011-08,105.36,"Index, 2020 = 100",Italy
2011-09,104.86,"Index, 2020 = 100",Italy
2011-10,105.45,"Index, 2020 = 100",Italy
2011-11,105.01,"Index, 2020 = 100",Italy
2011-12,104.62,"Index, 2020 = 100",Italy
2012-01,104.3,"Index, 2020 = 100",Italy
2012-02,104.62,"Index, 2020 = 100",Italy
2012-03,104.6,"Index, 2020 = 100",Italy
2012-04,104.69,"Index, 2020 = 100",Italy
2012-05,104.17,"Index, 2020 = 100",Italy
2012-06,104.16,"Index, 2020 = 100",Italy
2012-07,103.56,"Index, 2020 = 100",Italy
2012-08,103.57,"Index, 2020 = 100",Italy
2012-09,104.05,"Index, 2020 = 100",Italy
2012-10,104.11,"Index, 2020 = 100",Italy
2012-11,103.87,"Index, 2020 = 100",Italy
2012-12,104.51,"Index, 2020 = 100",Italy
2013-01,105.73,"Index, 2020 = 100",Italy
2013-02,105.91,"Index, 2020 = 100",Italy
2013-03,105.06,"Index, 2020 = 100",Italy
2013-04,105.28,"Index, 2020 = 100",Italy
2013-05,105.27,"Index, 2020 = 100",Italy
2013-06,105.86,"Index, 2020 = 100",Italy
2013-07,105.91,"Index, 2020 = 100",Italy
2013-08,106.47,"Index, 2020 = 100",Italy
2013-09,105.93,"Index, 2020 = 100",Italy
2013-10,106.18,"Index, 2020 = 100",Italy
2013-11,105.74,"Index, 2020 = 100",Italy
2013-12,106.15,"Index, 2020 = 100",Italy
2014-01,106.68,"Index, 2020 = 100",Italy
2014-02,106.18,"Index, 2020 = 100",Italy
2014-03,106.18,"Index, 2020 = 100",Italy
2014-04,106.01,"Index, 2020 = 100",Italy
2014-05,105.62,"Index, 2020 = 100",Italy
2014-06,105.3,"Index, 2020 = 100",Italy
2014-07,105.05,"Index, 2020 = 100",Italy
2014-08,104.95,"Index, 2020 = 100",Italy
2014-09,103.95,"Index, 2020 = 100",Italy
2014-10,103.86,"Index, 2020 = 100",Italy
2014-11,103.88,"Index, 2020 = 100",Italy
2014-12,104.08,"Index, 2020 = 100",Italy
2015-01,102.72,"Index, 2020 = 100",Italy
2015-02,101.86,"Index, 2020 = 100",Italy
2015-03,100.35,"Index, 2020 = 100",Italy
2015-04,99.94,"Index, 2020 = 100",Italy
2015-05,100.45,"Index, 2020 = 100",Italy
2015-06,100.91,"Index, 2020 = 100",Italy
2015-07,100.6,"Index, 2020 = 100",Italy
2015-08,101.48,"Index, 2020 = 100",Italy
2015-09,101.55,"Index, 2020 = 100",Italy
2015-10,101.52,"Index, 2020 = 100",Italy
2015-11,100.3,"Index, 2020 = 100",Italy
2015-12,100.86,"Index, 2020 = 100",Italy
2016-01,101.67,"Index, 2020 = 100",Italy
2016-02,101.81,"Index, 2020 = 100",Italy
2016-03,101.15,"Index, 2020 = 100",Italy
2016-04,101.12,"Index, 2020 = 100",Italy
2016-05,101.12,"Index, 2020 = 100",Italy
2016-06,100.84,"Index, 2020 = 100",Italy
2016-07,101.07,"Index, 2020 = 100",Italy
2016-08,101.42,"Index, 2020 = 100",Italy
2016-09,101.22,"Index, 2020 = 100",Italy
2016-10,101.02,"Index, 2020 = 100",Italy
2016-11,100.66,"Index, 2020 = 100",Italy
2016-12,100.35,"Index, 2020 = 100",Italy
2017-01,101.0,"Index, 2020 = 100",Italy
2017-02,100.78,"Index, 2020 = 100",Italy
2017-03,100.64,"Index, 2020 = 100",Italy
2017-04,100.52,"Index, 2020 = 100",Italy
2017-05,101.2,"Index, 2020 = 100",Italy
2017-06,101.41,"Index, 2020 = 100",Italy
2017-07,102.09,"Index, 2020 = 100",Italy
2017-08,102.91,"Index, 2020 = 100",Italy
2017-09,102.59,"Index, 2020 = 100",Italy
2017-10,102.19,"Index, 2020 = 100",Italy
2017-11,102.01,"Index, 2020 = 100",Italy
2017-12,102.38,"Index, 2020 = 100",Italy
2018-01,103.39,"Index, 2020 = 100",Italy
2018-02,103.24,"Index, 2020 = 100",Italy
2018-03,103.17,"Index, 2020 = 100",Italy
2018-04,102.88,"Index, 2020 = 100",Italy
2018-05,102.08,"Index, 2020 = 100",Italy
2018-06,101.98,"Index, 2020 = 100",Italy
2018-07,102.28,"Index, 2020 = 100",Italy
2018-08,102.2,"Index, 2020 = 100",Italy
2018-09,101.77,"Index, 2020 = 100",Italy
2018-10,101.24,"Index, 2020 = 100",Italy
2018-11,101.14,"Index, 2020 = 100",Italy
2018-12,101.22,"Index, 2020 = 100",Italy
2019-01,101.63,"Index, 2020 = 100",Italy
2019-02,101.24,"Index, 2020 = 100",Italy
2019-03,100.93,"Index, 2020 = 100",Italy
2019-04,100.47,"Index, 2020 = 100",Italy
2019-05,100.4,"Index, 2020 = 100",Italy
2019-06,100.58,"Index, 2020 = 100",Italy
2019-07,100.33,"Index, 2020 = 100",Italy
2019-08,100.61,"Index, 2020 = 100",Italy
2019-09,99.66,"Index, 2020 = 100",Italy
2019-10,99.43,"Index, 2020 = 100",Italy
2019-11,99.27,"Index, 2020 = 100",Italy
2019-12,99.22,"Index, 2020 = 100",Italy
2020-01,99.44,"Index, 2020 = 100",Italy
2020-02,98.81,"Index, 2020 = 100",Italy
2020-03,99.88,"Index, 2020 = 100",Italy
2020-04,99.66,"Index, 2020 = 100",Italy
2020-05,99.51,"Index, 2020 = 100",Italy
2020-06,99.98,"Index, 2020 = 100",Italy
2020-07,100.21,"Index, 2020 = 100",Italy
2020-08,101.1,"Index, 2020 = 100",Italy
2020-09,100.37,"Index, 2020 = 100",Italy
2020-10,100.24,"Index, 2020 = 100",Italy
2020-11,100.12,"Index, 2020 = 100",Italy
2020-12,100.68,"Index, 2020 = 100",Italy
2021-01,100.83,"Index, 2020 = 100",Italy
2021-02,100.46,"Index, 2020 = 100",Italy
2021-03,100.05,"Index, 2020 = 100",Italy
2021-04,100.1,"Index, 2020 = 100",Italy
2021-05,100.04,"Index, 2020 = 100",Italy
2021-06,99.63,"Index, 2020 = 100",Italy
2021-07,99.53,"Index, 2020 = 100",Italy
2021-08,99.49,"Index, 2020 = 100",Italy
2021-09,99.13,"Index, 2020 = 100",Italy
2021-10,98.7,"Index, 2020 = 100",Italy
2021-11,98.48,"Index, 2020 = 100",Italy
2021-12,98.34,"Index, 2020 = 100",Italy
2022-01,99.43,"Index, 2020 = 100",Italy
2022-02,99.73,"Index, 2020 = 100",Italy
2022-03,98.47,"Index, 2020 = 100",Italy
2022-04,97.55,"Index, 2020 = 100",Italy
2022-05,97.55,"Index, 2020 = 100",Italy
2022-06,98.17,"Index, 2020 = 100",Italy
2022-07,97.36,"Index, 2020 = 100",Italy
2022-08,97.43,"Index, 2020 = 100",Italy
2022-09,97.08,"Index, 2020 = 100",Italy
2022-10,99.72,"Index, 2020 = 100",Italy
2022-11,100.77,"Index, 2020 = 100",Italy
2022-12,101.66,"Index, 2020 = 100",Italy
2023-01,101.65,"Index, 2020 = 100",Italy
2023-02,101.11,"Index, 2020 = 100",Italy
2023-03,100.18,"Index, 2020 = 100",Italy
2023-04,100.61,"Index, 2020 = 100",Italy
2023-05,100.66,"Index, 2020 = 100",Italy
2023-06,100.33,"Index, 2020 = 100",Italy
2023-07,100.42,"Index, 2020 = 100",Italy
2023-08,100.21,"Index, 2020 = 100",Italy
2023-09,99.99,"Index, 2020 = 100",Italy
2023-10,99.56,"Index, 2020 = 100",Italy
2023-11,99.73,"Index, 2020 = 100",Italy
2023-12,99.6,"Index, 2020 = 100",Italy
2024-01,99.82,"Index, 2020 = 100",Italy
2024-02,99.26,"Index, 2020 = 100",Italy
2024-03,99.08,"Index, 2020 = 100",Italy
2024-04,98.76,"Index, 2020 = 100",Italy
2024-05,99.06,"Index, 2020 = 100",Italy
2024-06,98.9,"Index, 2020 = 100",Italy
2024-07,99.28,"Index, 2020 = 100",Italy
2024-08,99.35,"Index, 2020 = 100",Italy
1964-01,102.98,"Index, 2020 = 100",Germany
1964-02,103.17,"Index, 2020 = 100",Germany
1964-03,102.97,"Index, 2020 = 100",Germany
1964-04,102.15,"Index, 2020 = 100",Germany
1964-05,102.83,"Index, 2020 = 100",Germany
1964-06,102.4,"Index, 2020 = 100",Germany
1964-07,102.19,"Index, 2020 = 100",Germany
1964-08,101.82,"Index, 2020 = 100",Germany
1964-09,101.25,"Index, 2020 = 100",Germany
1964-10,101.09,"Index, 2020 = 100",Germany
1964-11,101.31,"Index, 2020 = 100",Germany
1964-12,101.81,"Index, 2020 = 100",Germany
1965-01,101.38,"Index, 2020 = 100",Germany
1965-02,101.21,"Index, 2020 = 100",Germany
1965-03,101.52,"Index, 2020 = 100",Germany
1965-04,101.15,"Index, 2020 = 100",Germany
1965-05,100.75,"Index, 2020 = 100",Germany
1965-06,100.58,"Index, 2020 = 100",Germany
1965-07,100.67,"Index, 2020 = 100",Germany
1965-08,100.24,"Index, 2020 = 100",Germany
1965-09,99.93,"Index, 2020 = 100",Germany
1965-10,100.32,"Index, 2020 = 100",Germany
1965-11,100.69,"Index, 2020 = 100",Germany
1965-12,100.77,"Index, 2020 = 100",Germany
1966-01,100.53,"Index, 2020 = 100",Germany
1966-02,100.46,"Index, 2020 = 100",Germany
1966-03,100.54,"Index, 2020 = 100",Germany
1966-04,100.59,"Index, 2020 = 100",Germany
1966-05,100.22,"Index, 2020 = 100",Germany
1966-06,100.31,"Index, 2020 = 100",Germany
1966-07,100.58,"Index, 2020 = 100",Germany
1966-08,100.18,"Index, 2020 = 100",Germany
1966-09,100.04,"Index, 2020 = 100",Germany
1966-10,100.18,"Index, 2020 = 100",Germany
1966-11,101.0,"Index, 2020 = 100",Germany
1966-12,101.17,"Index, 2020 = 100",Germany
1967-01,100.83,"Index, 2020 = 100",Germany
1967-02,100.75,"Index, 2020 = 100",Germany
1967-03,100.62,"Index, 2020 = 100",Germany
1967-04,100.2,"Index, 2020 = 100",Germany
1967-05,100.09,"Index, 2020 = 100",Germany
1967-06,99.82,"Index, 2020 = 100",Germany
1967-07,99.03,"Index, 2020 = 100",Germany
1967-08,98.13,"Index, 2020 = 100",Germany
1967-09,97.7,"Index, 2020 = 100",Germany
1967-10,97.89,"Index, 2020 = 100",Germany
1967-11,99.0,"Index, 2020 = 100",Germany
1967-12,100.21,"Index, 2020 = 100",Germany
1968-01,100.21,"Index, 2020 = 100",Germany
1968-02,100.29,"Index, 2020 = 100",Germany
1968-03,100.38,"Index, 2020 = 100",Germany
1968-04,100.18,"Index, 2020 = 100",Germany
1968-05,100.09,"Index, 2020 = 100",Germany
1968-06,99.66,"Index, 2020 = 100",Germany
1968-07,99.2,"Index, 2020 = 100",Germany
1968-08,98.49,"Index, 2020 = 100",Germany
1968-09,99.15,"Index, 2020 = 100",Germany
1968-10,98.71,"Index, 2020 = 100",Germany
1968-11,99.27,"Index, 2020 = 100",Germany
1968-12,98.72,"Index, 2020 = 100",Germany
1969-01,97.99,"Index, 2020 = 100",Germany
1969-02,97.84,"Index, 2020 = 100",Germany
1969-03,97.62,"Index, 2020 = 100",Germany
1969-04,97.28,"Index, 2020 = 100",Germany
1969-05,97.97,"Index, 2020 = 100",Germany
1969-06,97.44,"Index, 2020 = 100",Germany
1969-07,97.15,"Index, 2020 = 100",Germany
1969-08,97.97,"Index, 2020 = 100",Germany
1969-09,98.58,"Index, 2020 = 100",Germany
1969-10,104.4,"Index, 2020 = 100",Germany
1969-11,105.46,"Index, 2020 = 100",Germany
1969-12,105.85,"Index, 2020 = 100",Germany
1970-01,106.24,"Index, 2020 = 100",Germany
1970-02,106.03,"Index, 2020 = 100",Germany
1970-03,106.3,"Index, 2020 = 100",Germany
1970-04,106.99,"Index, 2020 = 100",Germany
1970-05,107.05,"Index, 2020 = 100",Germany
1970-06,106.95,"Index, 2020 = 100",Germany
1970-07,106.46,"Index, 2020 = 100",Germany
1970-08,106.03,"Index, 2020 = 100",Germany
1970-09,105.41,"Index, 2020 = 100",Germany
1970-10,105.15,"Index, 2020 = 100",Germany
1970-11,105.23,"Index, 2020 = 100",Germany
1970-12,105.11,"Index, 2020 = 100",Germany
1971-01,105.53,"Index, 2020 = 100",Germany
1971-02,106.13,"Index, 2020 = 100",Germany
1971-03,106.01,"Index, 2020 = 100",Germany
1971-04,105.9,"Index, 2020 = 100",Germany
1971-05,107.65,"Index, 2020 = 100",Germany
1971-06,108.84,"Index, 2020 = 100",Germany
1971-07,109.82,"Index, 2020 = 100",Germany
1971-08,110.6,"Index, 2020 = 100",Germany
1971-09,110.61,"Index, 2020 = 100",Germany
1971-10,110.98,"Index, 2020 = 100",Germany
1971-11,110.41,"Index, 2020 = 100",Germany
1971-12,110.61,"Index, 2020 = 100",Germany
1972-01,110.79,"Index, 2020 = 100",Germany
1972-02,111.12,"Index, 2020 = 100",Germany
1972-03,111.32,"Index, 2020 = 100",Germany
1972-04,111.1,"Index, 2020 = 100",Germany
1972-05,110.35,"Index, 2020 = 100",Germany
1972-06,110.4,"Index, 2020 = 100",Germany
1972-07,111.39,"Index, 2020 = 100",Germany
1972-08,109.87,"Index, 2020 = 100",Germany
1972-09,110.23,"Index, 2020 = 100",Germany
1972-10,109.74,"Index, 2020 = 100",Germany
